Tuple,count
"('hit', ('India', u'Kerala'), '2013-05-06')",1
"('chandrima', ('India', u'West Bengal'), '2013-05-06')",1
"('huge', ('India', u'Kerala'), '2013-06-17')",1
"('rule', ('India', u'Karnataka'), '2013-06-10')",2
"('copyright', ('India', u'Karnataka'), '2013-04-22')",1
"('based', ('India', u'Karnataka'), '2013-06-10')",2
"('kkr', ('India', u'Kerala'), '2013-05-06')",1
"('hyperlinks', ('India', u'Karnataka'), '2013-06-10')",1
"('recent', ('India', u'Karnataka'), '2013-06-24')",1
"('llin', ('India', u'Goa'), '2013-04-01')",1
"('asaduddin', ('India', u'Punjab'), '2013-01-21')",1
"('repeal', ('India', u'Karnataka'), '2013-06-17')",1
"('assembly', ('India', u'Karnataka'), '2013-06-17')",3
"('sanjeevan', ('India', u'Maharashtra'), '2013-06-10')",1
"('tell', ('India', u'Maharashtra'), '2013-04-15')",1
"('support', ('India', u'Karnataka'), '2013-06-10')",1
"('represent', ('India', u'Maharashtra'), '2013-04-15')",1
"('story', ('India', u'West Bengal'), '2013-01-21')",1
"('exploit', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('possible', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('dump', ('India', u'Maharashtra'), '2013-07-01')",1
"('mysore', ('India', u'Karnataka'), '2013-06-24')",1
"('lose', ('India', u'Uttaranchal'), '2013-06-24')",1
"('shamshad', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('maoist', ('India', u'Karnataka'), '2013-06-17')",1
"('write', ('India', u'Karnataka'), '2013-06-10')",1
"('mirror', ('India', u'Maharashtra'), '2013-07-01')",2
"('mumbai', ('India', u'Kerala'), '2013-06-10')",1
"('deficit', ('India', u'Karnataka'), '2013-06-24')",1
"('give', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('attack', ('India', u'Karnataka'), '2013-06-10')",2
"('vision', ('India', u'Karnataka'), '2013-06-17')",1
"('times', ('India', u'Karnataka'), '2013-06-10')",1
"('vittal', ('India', u'Karnataka'), '2013-06-03')",1
"('bangalore', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('clean', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('sudden', ('India', u'Karnataka'), '2013-06-17')",2
"('poonam', ('India', u'Karnataka'), '2013-06-17')",1
"('indulge', ('India', u'Orissa'), '2013-06-24')",1
"('encephalitis', ('India', u'West Bengal'), '2013-01-21')",1
"('birur', ('India', u'Karnataka'), '2013-05-27')",1
"('pizza', ('India', u'Goa'), '2013-06-24')",1
"('plane', ('India', u'Karnataka'), '2013-07-01')",1
"('development', ('India', u'Orissa'), '2013-04-22')",1
"('people', ('India', u'Maharashtra'), '2013-02-11')",2
"('patient', ('India', u'Maharashtra'), '2013-06-10')",1
"('price', ('India', u'Karnataka'), '2013-04-22')",1
"('endemic', ('India', u'Delhi'), '2013-07-01')",1
"('sponsor', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('line', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('including', ('India', u'West Bengal'), '2013-01-21')",1
"('spark', ('India', u'Karnataka'), '2013-05-20')",1
"('ian', ('India', u'Goa'), '2013-05-27')",1
"('urge', ('India', u'Kerala'), '2013-06-03')",1
"('indian', ('India', u'Karnataka'), '2013-05-20')",1
"('relatively', ('India', u'Kerala'), '2013-06-10')",1
"('fever', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('uttarakhand', ('India', u'Chandigarh'), '2013-06-17')",1
"('percent', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('area', ('India', u'Karnataka'), '2013-06-17')",4
"('designate', ('India', u'Karnataka'), '2013-06-10')",1
"('karnataka', ('India', u'Kerala'), '2013-05-27')",1
"('amarinder', ('India', u'Punjab'), '2013-01-21')",1
"('feature', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('reveal', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('city', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('pertain', ('India', u'Uttaranchal'), '2013-06-24')",1
"('fear', ('India', u'Uttaranchal'), '2013-06-24')",2
"('insecticide', ('India', u'Punjab'), '2013-06-10')",1
"('step', ('India', u'Haryana'), '2013-05-06')",1
"('passed', ('India', u'Karnataka'), '2013-04-22')",1
"('patient', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('uncontaminated', ('India', u'Gujarat'), '2013-06-24')",1
"('mirror', ('India', u'Kerala'), '2013-06-03')",1
"('pradesh', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('send', ('India', u'Maharashtra'), '2013-01-21')",1
"('must', ('India', u'Karnataka'), '2013-06-17')",3
"('trouble', ('India', u'Uttaranchal'), '2013-06-24')",1
"('zone', ('India', 'Kerala'), '2013-05-13')",1
"('diarrhea', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('load', ('India', u'Uttaranchal'), '2013-06-24')",2
"('chief', ('India', u'Karnataka'), '2013-04-22')",1
"('situation', ('India', u'Karnataka'), '2013-05-27')",2
"('talk', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('deccan', ('India', u'Karnataka'), '2013-06-10')",1
"('department', ('India', u'Karnataka'), '2013-06-17')",2
"('city', ('India', u'Maharashtra'), '2013-01-21')",1
"('fee', ('India', u'Karnataka'), '2013-06-17')",1
"('single', ('India', u'Punjab'), '2013-04-08')",1
"('chopper', ('India', u'Karnataka'), '2013-06-17')",1
"('virus', ('India', u'Maharashtra'), '2013-06-10')",1
"('western', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('entomological', ('India', u'Rajasthan'), '2013-04-22')",1
"('ready', ('India', u'Karnataka'), '2013-04-22')",1
"('invest', ('India', u'Karnataka'), '2013-07-01')",1
"('muqam', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('spread', ('India', u'Uttaranchal'), '2013-06-24')",1
"('average', ('India', u'Karnataka'), '2013-04-22')",1
"('kakkat', ('India', u'Kerala'), '2013-06-03')",1
"('high', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('tiruchi', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('unlike', ('India', u'Delhi'), '2013-07-01')",1
"('inform', ('India', u'Goa'), '2013-01-21')",1
"('cook', ('India', u'Karnataka'), '2013-06-17')",1
"('article', ('India', u'Kerala'), '2013-06-10')",1
"('twice', ('India', u'Punjab'), '2013-07-01')",1
"('energy', ('India', u'Uttaranchal'), '2013-06-24')",1
"('virus', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('gopinath', ('India', u'Karnataka'), '2013-07-01')",1
"('supply', ('India', u'Karnataka'), '2013-06-17')",2
"('opinion', ('India', u'Maharashtra'), '2013-06-10')",1
"('mandatory', ('India', u'Punjab'), '2013-04-08')",1
"('fever', ('India', u'Maharashtra'), '2013-06-10')",1
"('rajnath', ('India', u'Karnataka'), '2013-06-17')",2
"('begin', ('India', u'Punjab'), '2013-06-17')",1
"('filter', ('India', u'Karnataka'), '2013-05-20')",1
"('waste', ('India', u'Maharashtra'), '2013-02-11')",1
"('jayanti', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('poison', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('proportion', ('India', u'Kerala'), '2013-06-17')",1
"('director', ('India', u'Orissa'), '2013-06-24')",1
"('head', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('beautiful', ('India', u'Karnataka'), '2013-07-01')",1
"('cortalim', ('India', u'Goa'), '2013-01-21')",1
"('modi', ('India', u'Karnataka'), '2013-06-10')",2
"('spot', ('India', u'Punjab'), '2013-06-10')",1
"('relieve', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('telegram', ('India', u'Kerala'), '2013-06-10')",1
"('dysentery', ('India', u'Maharashtra'), '2013-07-01')",1
"('parliament', ('India', u'Maharashtra'), '2013-02-11')",1
"('reveal', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('behind', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('johnny', ('India', u'Karnataka'), '2013-06-10')",1
"('denizen', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('unusual', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('needy', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('around', ('India', u'Maharashtra'), '2013-05-20')",1
"('seek', ('India', u'Punjab'), '2013-04-08')",1
"('reach', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('establish', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('lay', ('India', u'Maharashtra'), '2013-07-01')",1
"('bmtc', ('India', u'Karnataka'), '2013-06-17')",1
"('case', ('India', u'Kerala'), '2013-06-17')",2
"('jalna', ('India', u'Maharashtra'), '2013-07-01')",1
"('channel', ('India', u'Karnataka'), '2013-06-17')",2
"('beauty', ('India', u'Goa'), '2013-06-24')",1
"('continue', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('surgeon', ('India', u'Punjab'), '2013-04-08')",1
"('poison', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('centeral', ('India', u'Maharashtra'), '2013-06-17')",1
"('victory', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('however', ('India', u'Punjab'), '2013-06-17')",1
"('symptom', ('India', u'Goa'), '2013-06-24')",1
"('ravi', ('India', u'Maharashtra'), '2013-02-11')",1
"('party', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('high', ('India', u'Maharashtra'), '2013-02-11')",1
"('lavish', ('India', u'Delhi'), '2013-06-24')",1
"('type', ('India', u'Madhya Pradesh'), '2013-06-24')",1
"('continuous', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('time', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('mirror', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('infectious', ('India', u'Kerala'), '2013-06-17')",1
"('spend', ('India', u'Karnataka'), '2013-06-17')",1
"('fuel', ('India', u'Uttaranchal'), '2013-06-24')",1
"('carita', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('travel', ('India', u'Kerala'), '2013-06-03')",1
"('area', ('India', u'Maharashtra'), '2013-06-17')",1
"('due', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('salute', ('India', u'Karnataka'), '2013-04-22')",1
"('anand', ('India', u'Karnataka'), '2013-06-17')",2
"('thursday', ('India', u'Karnataka'), '2013-06-24')",1
"('company', ('India', u'Uttaranchal'), '2013-06-24')",1
"('confirmed', ('India', u'Kerala'), '2013-05-27')",1
"('female', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('flood', ('India', u'Goa'), '2013-06-24')",1
"('scam', ('India', u'Kerala'), '2013-05-06')",1
"('primary', ('India', u'Goa'), '2013-06-24')",1
"('hospitalgate', ('India', u'Kerala'), '2013-05-06')",1
"('mother', ('India', u'Karnataka'), '2013-05-20')",1
"('move', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('rural', ('India', u'West Bengal'), '2013-01-21')",1
"('shah', ('India', u'Karnataka'), '2013-07-01')",1
"('fight', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('accumulation', ('India', u'Goa'), '2013-04-01')",1
"('arsenic', ('India', u'Karnataka'), '2013-06-17')",1
"('direct', ('India', u'Karnataka'), '2013-06-10')",1
"('akram', ('India', u'Punjab'), '2013-04-08')",1
"('day', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('community', ('India', u'Kerala'), '2013-06-10')",1
"('writer', ('India', u'Orissa'), '2013-06-24')",1
"('minor', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('change', ('India', u'Karnataka'), '2013-07-01')",1
"('nehru', ('India', u'Karnataka'), '2013-06-10')",1
"('shastri', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('comment', ('India', u'Kerala'), '2013-06-17')",2
"('advance', ('India', u'Kerala'), '2013-05-27')",1
"('blood', ('India', u'Karnataka'), '2013-06-17')",1
"('mortem', ('India', u'Uttaranchal'), '2013-06-24')",1
"('upset', ('India', u'Karnataka'), '2013-06-17')",1
"('unique', ('India', u'Maharashtra'), '2013-06-17')",1
"('initiate', ('India', u'Maharashtra'), '2013-06-17')",1
"('group', ('India', u'West Bengal'), '2013-01-21')",1
"('carry', ('India', u'Kerala'), '2013-05-13')",1
"('aware', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('show', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('zoom', ('India', u'Delhi'), '2013-06-24')",1
"('systematic', ('India', 'Kerala'), '2013-05-13')",1
"('scientist', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('leptospirosis', ('India', u'Kerala'), '2013-06-17')",2
"('towards', ('India', u'Delhi'), '2013-06-24')",1
"('official', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('compunded', ('India', u'Karnataka'), '2013-06-17')",1
"('comment', ('India', u'Goa'), '2013-06-24')",2
"('risk', ('India', u'Haryana'), '2013-05-06')",1
"('success', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('centeralize', ('India', u'Punjab'), '2013-01-21')",1
"('like', ('India', u'Maharashtra'), '2013-04-15')",1
"('worker', ('India', u'Orissa'), '2013-06-24')",1
"('death', ('India', u'Karnataka'), '2013-06-17')",3
"('area', ('India', u'Maharashtra'), '2013-05-20')",1
"('gladwin', ('India', u'Kerala'), '2013-05-27')",1
"('border', ('India', u'Kerala'), '2013-05-06')",1
"('chief', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('dope', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('baramati', ('India', u'Maharashtra'), '2013-07-01')",1
"('allow', ('India', u'Karnataka'), '2013-04-22')",1
"('hygiene', ('India', u'Goa'), '2013-01-21')",1
"('food', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('female', ('India', u'Delhi'), '2013-06-24')",1
"('official', ('India', u'Goa'), '2013-05-27')",1
"('flare', ('India', u'Karnataka'), '2013-07-01')",1
"('swim', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('obscene', ('India', u'Karnataka'), '2013-06-10')",1
"('let', ('India', u'Karnataka'), '2013-04-22')",1
"('summer', ('India', u'Karnataka'), '2013-04-22')",1
"('reported', ('India', u'Karnataka'), '2013-05-27')",1
"('fare', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('medium', ('India', u'Karnataka'), '2013-06-10')",1
"('bengal', ('India', u'West Bengal'), '2013-01-21')",1
"('coleman', ('India', u'Kerala'), '2013-06-03')",1
"('coastal', ('India', u'Kerala'), '2013-05-27')",1
"('engineering', ('India', u'Delhi'), '2013-05-20')",1
"('miff', ('India', u'Kerala'), '2013-05-06')",1
"('employee', ('India', u'Delhi'), '2013-06-24')",1
"('access', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('report', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('educate', ('India', u'Maharashtra'), '2013-06-17')",1
"('abandon', ('India', u'Kerala'), '2013-06-03')",1
"('military', ('India', u'Karnataka'), '2013-04-22')",1
"('include', ('India', u'Kerala'), '2013-06-10')",1
"('step', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('price', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('commissioner', ('India', u'Maharashtra'), '2013-04-15')",1
"('pak', ('India', u'Karnataka'), '2013-07-01')",1
"('tirupati', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('night', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('illegal', ('India', u'Karnataka'), '2013-04-22')",1
"('hope', ('India', u'Maharashtra'), '2013-02-11')",1
"('vizianagaram', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('authority', ('India', u'Maharashtra'), '2013-06-17')",1
"('instagram', ('India', u'Karnataka'), '2013-06-17')",1
"('doctor', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('reason', ('India', u'Kerala'), '2013-06-03')",2
"('musical', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('affect', ('India', u'Kerala'), '2013-06-03')",1
"('haseena', ('India', u'Kerala'), '2013-05-06')",1
"('place', ('India', u'Kerala'), '2013-06-10')",1
"('stylist', ('India', u'Karnataka'), '2013-07-01')",1
"('span', ('India', u'Maharashtra'), '2013-02-11')",1
"('anti', ('India', u'Kerala'), '2013-06-03')",1
"('secunderabad', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('lrx', ('India', u'Uttaranchal'), '2013-06-24')",1
"('family', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('linked', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('taking', ('India', u'Punjab'), '2013-06-10')",1
"('mehdipatnam', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('entity', ('India', u'Karnataka'), '2013-06-10')",1
"('contribution', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('director', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('pardeshi', ('India', u'Maharashtra'), '2013-05-20')",1
"('time', ('India', u'West Bengal'), '2013-05-06')",1
"('businessman', ('India', u'Karnataka'), '2013-06-10')",1
"('moh', ('India', u'Maharashtra'), '2013-02-11')",1
"('june', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('would', ('India', u'Maharashtra'), '2013-04-15')",1
"('become', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('sunday', ('India', u'Karnataka'), '2013-05-27')",1
"('palike', ('India', u'Karnataka'), '2013-06-10')",1
"('around', ('India', u'Kerala'), '2013-06-03')",2
"('uttarakhand', ('India', u'Goa'), '2013-06-24')",2
"('uncover', ('India', 'Kerala'), '2013-05-13')",1
"('hatred', ('India', u'Goa'), '2013-06-24')",1
"('sitting', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('lanka', ('India', u'Karnataka'), '2013-06-17')",2
"('view', ('India', u'Orissa'), '2013-04-22')",1
"('name', ('India', u'Chandigarh'), '2013-06-17')",1
"('times', ('India', u'Chandigarh'), '2013-06-17')",1
"('dinner', ('India', u'West Bengal'), '2013-06-24')",1
"('hate', ('India', u'Maharashtra'), '2013-06-10')",1
"('follow', ('India', u'Punjab'), '2013-07-01')",1
"('update', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('section', ('India', u'Kerala'), '2013-06-03')",1
"('money', ('India', u'Karnataka'), '2013-06-17')",2
"('accord', ('India', u'Maharashtra'), '2013-06-17')",1
"('bite', ('India', u'Rajasthan'), '2013-04-22')",1
"('frequent', ('India', u'Goa'), '2013-04-01')",1
"('since', ('India', u'Karnataka'), '2013-06-17')",2
"('city', ('India', u'Maharashtra'), '2013-06-10')",1
"('australia', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('seek', ('India', u'Orissa'), '2013-04-22')",1
"('without', ('India', u'Kerala'), '2013-06-10')",1
"('death', ('India', u'Maharashtra'), '2013-05-20')",1
"('putin', ('India', u'Karnataka'), '2013-06-17')",1
"('believe', ('India', u'Maharashtra'), '2013-02-11')",1
"('kilpauk', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('right', ('India', u'Goa'), '2013-06-24')",1
"('anticipatory', ('India', u'Karnataka'), '2013-06-17')",1
"('modern', ('India', u'Karnataka'), '2013-06-10')",1
"('halve', ('India', u'Maharashtra'), '2013-02-11')",1
"('indication', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('january', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('state', ('India', u'Maharashtra'), '2013-06-10')",1
"('kaneria', ('India', u'Karnataka'), '2013-07-01')",1
"('hospital', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('supply', ('India', u'Haryana'), '2013-05-06')",1
"('metabolism', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('religious', ('India', u'Karnataka'), '2013-06-24')",1
"('complication', ('India', u'Kerala'), '2013-06-03')",1
"('vomiting', ('India', u'Delhi'), '2013-05-20')",1
"('day', ('India', u'Punjab'), '2013-06-10')",1
"('incident', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('turn', ('India', u'Maharashtra'), '2013-04-15')",1
"('sakhi', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('character', ('India', u'Punjab'), '2013-01-21')",1
"('choose', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('ask', ('India', u'Delhi'), '2013-05-20')",1
"('oxford', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('breeding', ('India', u'Maharashtra'), '2013-05-20')",1
"('report', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('provide', ('India', u'Karnataka'), '2013-05-27')",1
"('step', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('peace', ('India', u'Maharashtra'), '2013-02-11')",1
"('easily', ('India', u'Rajasthan'), '2013-04-22')",1
"('medicine', ('India', u'Karnataka'), '2013-06-10')",1
"('give', ('India', u'Chandigarh'), '2013-06-03')",1
"('update', ('India', u'Karnataka'), '2013-05-27')",1
"('khaki', ('India', u'Maharashtra'), '2013-02-11')",1
"('interest', ('India', u'Gujarat'), '2013-06-24')",1
"('concern', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('prez', ('India', u'Karnataka'), '2013-06-17')",1
"('major', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('opinion', ('India', u'Punjab'), '2013-07-01')",1
"('incidence', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('report', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('cell', ('India', u'Maharashtra'), '2013-02-11')",1
"('based', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('pakistan', ('India', u'Karnataka'), '2013-06-10')",1
"('flyer', ('India', u'Maharashtra'), '2013-02-11')",1
"('support', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('case', ('India', u'Punjab'), '2013-06-17')",1
"('ipl', ('India', u'Orissa'), '2013-04-22')",1
"('death', ('India', u'Karnataka'), '2013-04-22')",1
"('royal', ('India', u'Karnataka'), '2013-04-22')",1
"('mayur', ('India', u'Maharashtra'), '2013-02-11')",1
"('candolic', ('India', u'Goa'), '2013-05-27')",1
"('room', ('India', u'Chandigarh'), '2013-06-03')",1
"('purely', ('India', u'Kerala'), '2013-05-06')",1
"('even', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('admit', ('India', u'Karnataka'), '2013-06-17')",1
"('usd', ('India', u'Karnataka'), '2013-06-17')",1
"('refuse', ('India', u'Karnataka'), '2013-07-01')",1
"('group', ('India', u'Kerala'), '2013-06-10')",2
"('last', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('improvement', ('India', u'Uttaranchal'), '2013-06-24')",1
"('last', ('India', u'Kerala'), '2013-05-06')",1
"('good', ('India', u'Kerala'), '2013-06-03')",1
"('uttarakhand', ('India', u'Karnataka'), '2013-07-01')",1
"('help', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('reflect', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('times', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('somebody', ('India', u'Delhi'), '2013-05-20')",1
"('department', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('building', ('India', u'Orissa'), '2013-04-22')",1
"('ideal', ('India', u'Maharashtra'), '2013-06-17')",1
"('observation', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('encourage', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('health', ('India', u'Goa'), '2013-05-27')",1
"('strive', ('India', u'Kerala'), '2013-05-27')",1
"('population', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('exist', ('India', u'West Bengal'), '2013-01-21')",1
"('indian', ('India', u'Karnataka'), '2013-06-03')",1
"('reach', ('India', u'Karnataka'), '2013-06-24')",1
"('factor', ('India', u'Maharashtra'), '2013-02-11')",1
"('move', ('India', u'Karnataka'), '2013-06-10')",1
"('environment', ('India', u'West Bengal'), '2013-01-21')",1
"('pay', ('India', u'Karnataka'), '2013-06-17')",2
"('denial', ('India', u'Uttaranchal'), '2013-06-24')",1
"('sadda', ('India', u'Punjab'), '2013-04-08')",1
"('clothe', ('India', u'Karnataka'), '2013-04-22')",1
"('vast', ('India', u'Kerala'), '2013-06-03')",1
"('cloudburst', ('India', u'Uttaranchal'), '2013-06-24')",1
"('appeal', ('India', u'Karnataka'), '2013-07-01')",1
"('public', ('India', u'Goa'), '2013-06-24')",2
"('autonomy', ('India', u'Karnataka'), '2013-07-01')",1
"('excess', ('India', u'Karnataka'), '2013-06-17')",1
"('vomit', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('rising', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('porn', ('India', u'Karnataka'), '2013-06-24')",1
"('disappear', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('virus', ('India', u'Kerala'), '2013-06-03')",1
"('prophylaxis', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('plentiful', ('India', u'Karnataka'), '2013-06-17')",1
"('station', ('India', u'Karnataka'), '2013-06-10')",1
"('mcgrath', ('India', u'Punjab'), '2013-07-01')",1
"('involve', ('India', u'Uttaranchal'), '2013-06-24')",1
"('educate', ('India', u'Karnataka'), '2013-06-10')",1
"('bear', ('India', u'Uttaranchal'), '2013-06-24')",2
"('however', ('India', u'Karnataka'), '2013-06-03')",1
"('blackmail', ('India', u'Karnataka'), '2013-07-01')",1
"('laboratory', ('India', u'Karnataka'), '2013-06-17')",1
"('facility', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('believe', ('India', u'Karnataka'), '2013-05-27')",1
"('hour', ('India', u'Karnataka'), '2013-04-22')",1
"('franchise', ('India', u'Karnataka'), '2013-07-01')",1
"('find', ('India', u'Chandigarh'), '2013-06-17')",1
"('raise', ('India', u'Gujarat'), '2013-06-24')",1
"('demat', ('India', u'Uttaranchal'), '2013-06-24')",1
"('develop', ('India', u'Delhi'), '2013-07-01')",1
"('policy', ('India', u'Haryana'), '2013-05-06')",1
"('jammu', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('december', ('India', u'Punjab'), '2013-01-21')",1
"('weather', ('India', u'Maharashtra'), '2013-04-15')",1
"('device', ('India', u'Karnataka'), '2013-06-10')",1
"('even', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('near', ('India', u'Karnataka'), '2013-06-17')",2
"('denuge', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('check', ('India', 'Kerala'), '2013-05-13')",1
"('month', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('fill', ('India', u'Goa'), '2013-01-21')",1
"('bengal', ('India', u'Maharashtra'), '2013-06-10')",1
"('obscene', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('center', ('India', u'Delhi'), '2013-07-01')",1
"('chalk', ('India', u'Karnataka'), '2013-05-20')",1
"('stephen', ('India', u'Karnataka'), '2013-06-17')",1
"('emraan', ('India', u'Karnataka'), '2013-06-10')",1
"('expenditure', ('India', u'Karnataka'), '2013-07-01')",1
"('controversy', ('India', u'Maharashtra'), '2013-02-11')",1
"('ajay', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('across', ('India', u'Kerala'), '2013-05-06')",1
"('since', ('India', u'Delhi'), '2013-05-20')",1
"('lose', ('India', u'Kerala'), '2013-06-03')",1
"('cauldron', ('India', 'Kerala'), '2013-05-13')",1
"('business', ('India', u'Punjab'), '2013-01-21')",1
"('samaj', ('India', u'Haryana'), '2013-05-06')",1
"('bolt', ('India', u'Karnataka'), '2013-04-22')",1
"('greatly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('indian', ('India', u'Punjab'), '2013-04-08')",1
"('err', ('India', u'Karnataka'), '2013-06-17')",1
"('last', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('alone', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('ashok', ('India', u'Punjab'), '2013-01-21')",1
"('directorate', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('treatment', ('India', u'Goa'), '2013-05-27')",1
