Tuple,count
"('syndication', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('people', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('provide', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('shrivastava', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('fever', ('India', u'Kerala'), '2013-05-13')",2
"('kingmaker', ('India', u'Karnataka'), '2013-04-22')",1
"('panaji', ('India', u'Goa'), '2013-01-21')",1
"('big', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('side', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('right', ('India', u'Haryana'), '2013-05-06')",1
"('cost', ('India', u'Kerala'), '2013-05-13')",1
"('set', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('municipal', ('India', u'West Bengal'), '2013-05-06')",1
"('elect', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('epidemic', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('head', ('India', u'Kerala'), '2013-06-10')",2
"('wicket', ('India', u'Kerala'), '2013-06-10')",1
"('tank', ('India', u'Karnataka'), '2013-06-03')",1
"('talking', ('India', u'Maharashtra'), '2013-02-11')",1
"('hour', ('India', u'Karnataka'), '2013-06-03')",1
"('hepatitis', ('India', u'Kerala'), '2013-06-10')",2
"('eastern', ('India', u'Karnataka'), '2013-06-10')",1
"('campaign', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('mom', ('India', u'Karnataka'), '2013-06-10')",1
"('cerebral', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('among', ('India', u'Delhi'), '2013-05-20')",1
"('news', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('comment', ('India', u'West Bengal'), '2013-05-06')",1
"('report', ('India', u'Maharashtra'), '2013-02-11')",3
"('gurusaidutt', ('India', u'Karnataka'), '2013-06-10')",1
"('nicholl', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('issue', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('raise', ('India', u'Kerala'), '2013-06-10')",1
"('day', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('special', ('India', u'Karnataka'), '2013-06-03')",2
"('various', ('India', 'Kerala'), '2013-05-13')",1
"('half', ('India', u'Karnataka'), '2013-05-20')",1
"('nvbdcp', ('India', u'Orissa'), '2013-04-22')",1
"('flu', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('program', ('India', u'Karnataka'), '2013-05-27')",2
"('fabric', ('India', u'Punjab'), '2013-04-08')",1
"('measure', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('dinner', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('elango', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('rasikas', ('India', u'Karnataka'), '2013-04-22')",1
"('strengthen', ('India', u'Kerala'), '2013-06-10')",1
"('xxxxxx', ('India', u'Orissa'), '2013-04-22')",1
"('shortcoming', ('India', u'Karnataka'), '2013-06-10')",1
"('oslo', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('nitish', ('India', u'Maharashtra'), '2013-06-10')",1
"('find', ('India', u'Maharashtra'), '2013-02-11')",1
"('suspect', ('India', u'Kerala'), '2013-06-03')",1
"('college', ('India', u'Goa'), '2013-05-27')",1
"('panel', ('India', u'Goa'), '2013-01-21')",1
"('commensurates', ('India', u'Kerala'), '2013-05-27')",1
"('surface', ('India', u'Kerala'), '2013-06-10')",1
"('give', ('India', u'Maharashtra'), '2013-04-15')",1
"('procedure', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('incident', ('India', u'Punjab'), '2013-04-08')",1
"('activity', ('India', u'Goa'), '2013-04-01')",1
"('positive', ('India', u'Karnataka'), '2013-05-27')",3
"('times', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('chatterjeee', ('India', u'Delhi'), '2013-05-20')",1
"('give', ('India', u'Maharashtra'), '2013-02-11')",1
"('malaria', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('kunda', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('newsletter', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('target', ('India', u'Karnataka'), '2013-06-03')",1
"('discoms', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('see', ('India', u'Kerala'), '2013-06-10')",1
"('mercedes', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('vaccination', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('absolutely', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('treatment', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('old', ('India', u'Karnataka'), '2013-06-03')",2
"('research', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('cause', ('India', u'Kerala'), '2013-06-03')",1
"('malegowda', ('India', u'Karnataka'), '2013-06-10')",1
"('tribe', ('India', u'Maharashtra'), '2013-02-11')",1
"('earth', ('India', u'Kerala'), '2013-06-10')",1
"('make', ('India', u'Gujarat'), '2013-06-10')",1
"('parent', ('India', u'Punjab'), '2013-01-21')",1
"('contract', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('sheela', ('India', u'Kerala'), '2013-06-03')",1
"('terror', ('India', u'Maharashtra'), '2013-02-11')",1
"('finalize', ('India', u'Karnataka'), '2013-06-10')",1
"('syndication', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('across', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('bring', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('surrounding', ('India', u'Chandigarh'), '2013-06-03')",1
"('rising', ('India', u'Karnataka'), '2013-06-10')",1
"('dengue', ('India', u'Maharashtra'), '2013-01-21')",1
"('alert', ('India', u'Orissa'), '2013-04-22')",1
"('panchkula', ('India', u'Punjab'), '2013-01-21')",1
"('kashmir', ('India', u'Karnataka'), '2013-04-22')",1
"('past', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('party', ('India', u'Kerala'), '2013-05-13')",1
"('read', ('India', u'Maharashtra'), '2013-06-10')",1
"('ashas', ('India', u'Karnataka'), '2013-06-10')",1
"('regard', ('India', u'Kerala'), '2013-05-06')",1
"('foil', ('India', u'Maharashtra'), '2013-02-11')",1
"('play', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('bjp', ('India', u'Punjab'), '2013-01-21')",1
"('woman', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('bus', ('India', u'West Bengal'), '2013-05-06')",1
"('viral', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('addition', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('prevent', ('India', u'Punjab'), '2013-06-10')",1
"('bangalore', ('India', u'Karnataka'), '2013-05-27')",1
"('actually', ('India', u'Kerala'), '2013-05-06')",1
"('medicine', ('India', u'Haryana'), '2013-05-06')",1
"('enough', ('India', u'Kerala'), '2013-06-03')",1
"('reach', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('draw', ('India', u'Karnataka'), '2013-04-22')",1
"('kolkata', ('India', u'Karnataka'), '2013-04-22')",1
"('quo', ('India', u'Karnataka'), '2013-04-22')",1
"('engine', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('alliance', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('registered', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('defend', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('journalist', ('India', u'Haryana'), '2013-05-06')",1
"('embark', ('India', u'Maharashtra'), '2013-04-15')",1
"('igg', ('India', u'Kerala'), '2013-05-13')",1
"('may', ('India', u'Karnataka'), '2013-06-10')",2
"('india', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('dhoni', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('area', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('word', ('India', u'Maharashtra'), '2013-02-11')",1
"('list', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('china', ('India', u'Karnataka'), '2013-04-22')",1
"('mosquito', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('continue', ('India', u'West Bengal'), '2013-01-21')",1
"('prove', ('India', u'Karnataka'), '2013-06-03')",1
"('captain', ('India', u'Goa'), '2013-01-21')",1
"('refer', ('India', u'Karnataka'), '2013-06-03')",1
"('superintendent', ('India', u'Karnataka'), '2013-06-10')",1
"('awareness', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('order', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('publish', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('bonanza', ('India', u'Karnataka'), '2013-04-22')",1
"('awareness', ('India', u'West Bengal'), '2013-05-06')",1
"('interest', ('India', u'Kerala'), '2013-05-13')",1
"('would', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('world', ('India', u'Maharashtra'), '2013-02-11')",1
"('vijila', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('density', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('deccan', ('India', u'Karnataka'), '2013-05-20')",2
"('stage', ('India', u'Delhi'), '2013-05-20')",1
"('china', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('agitator', ('India', u'Bihar'), '2013-05-20')",1
"('home', ('India', u'Karnataka'), '2013-06-10')",2
"('continue', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('supreme', ('India', u'Haryana'), '2013-05-06')",1
"('summer', ('India', u'Kerala'), '2013-06-03')",2
"('delhi', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('asian', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('shock', ('India', u'Maharashtra'), '2013-01-21')",1
"('learning', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ltd', ('India', u'Karnataka'), '2013-04-22')",1
"('lay', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('observe', ('India', u'Kerala'), '2013-05-13')",1
"('start', ('India', u'Rajasthan'), '2013-04-22')",1
"('kunduthode', ('India', u'Kerala'), '2013-06-10')",1
"('tackle', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('struggling', ('India', u'Kerala'), '2013-05-27')",1
"('reform', ('India', u'Karnataka'), '2013-04-22')",1
"('uncover', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('keep', ('India', u'Maharashtra'), '2013-02-11')",1
"('disputed', ('India', u'West Bengal'), '2013-01-21')",1
"('along', ('India', u'Goa'), '2013-01-21')",1
"('sport', ('India', u'Punjab'), '2013-04-08')",1
"('rajnath', ('India', u'Maharashtra'), '2013-01-21')",1
"('leader', ('India', u'Karnataka'), '2013-06-10')",1
"('invest', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('far', ('India', u'Kerala'), '2013-05-27')",1
"('techtalk', ('India', u'Maharashtra'), '2013-02-11')",1
"('complain', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('monroe', ('India', u'Karnataka'), '2013-04-22')",1
"('feeder', ('India', u'Kerala'), '2013-05-06')",1
"('unbeaten', ('India', u'Karnataka'), '2013-06-10')",1
"('local', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('vector', ('India', u'Orissa'), '2013-04-22')",1
"('shetty', ('India', u'Karnataka'), '2013-05-27')",1
"('travel', ('India', u'Delhi'), '2013-05-20')",1
"('dead', ('India', u'Karnataka'), '2013-05-27')",1
"('distribute', ('India', u'Maharashtra'), '2013-06-10')",1
"('asia', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('court', ('India', u'Maharashtra'), '2013-02-11')",1
"('jawans', ('India', u'Delhi'), '2013-05-20')",1
"('adopt', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('treat', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('alarming', ('India', u'Kerala'), '2013-05-27')",1
"('reporting', ('India', u'Kerala'), '2013-06-03')",1
"('officer', ('India', u'Maharashtra'), '2013-04-15')",1
"('low', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('surprise', ('India', u'Maharashtra'), '2013-02-11')",1
"('create', ('India', u'Karnataka'), '2013-06-03')",1
"('practitioner', ('India', u'West Bengal'), '2013-01-21')",1
"('paris', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('need', ('India', u'Kerala'), '2013-05-06')",1
"('get', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('reach', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('convince', ('India', u'Kerala'), '2013-06-03')",1
"('crucial', ('India', u'Kerala'), '2013-05-27')",1
"('accommodate', ('India', u'Karnataka'), '2013-06-10')",1
"('rash', ('India', u'Karnataka'), '2013-05-20')",1
"('chandrika', ('India', u'Kerala'), '2013-06-03')",1
"('dept', ('India', u'Punjab'), '2013-06-10')",1
"('delete', ('India', u'Haryana'), '2013-05-06')",1
"('remove', ('India', u'Gujarat'), '2013-06-10')",1
"('bride', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('compare', ('India', u'Orissa'), '2013-04-22')",1
"('every', ('India', u'Kerala'), '2013-06-03')",3
"('continue', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('rcb', ('India', u'Karnataka'), '2013-04-22')",1
"('admit', ('India', u'Kerala'), '2013-05-13')",1
"('rukmini', ('India', u'Karnataka'), '2013-06-10')",1
"('shy', ('India', u'Maharashtra'), '2013-02-11')",1
"('group', ('India', u'Goa'), '2013-01-21')",1
"('official', ('India', u'Maharashtra'), '2013-04-15')",1
"('absolutely', ('India', u'Maharashtra'), '2013-02-11')",1
"('quit', ('India', u'Goa'), '2013-01-21')",1
"('room', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('keen', ('India', u'Karnataka'), '2013-06-03')",1
"('mosquito', ('India', u'Haryana'), '2013-05-06')",1
"('lash', ('India', u'Kerala'), '2013-05-27')",1
"('affiliate', ('India', u'Kerala'), '2013-06-10')",1
"('pmc', ('India', u'Maharashtra'), '2013-01-21')",1
"('confirm', ('India', u'Karnataka'), '2013-06-10')",3
"('nail', ('India', u'Karnataka'), '2013-04-22')",1
"('inform', ('India', u'Goa'), '2013-01-21')",1
"('derogatory', ('India', u'Maharashtra'), '2013-06-10')",1
"('pull', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('lyric', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('group', ('India', u'Gujarat'), '2013-06-10')",1
"('deputy', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('annually', ('India', u'West Bengal'), '2013-01-21')",1
"('proper', ('India', u'Maharashtra'), '2013-04-15')",1
"('incentive', ('India', u'Orissa'), '2013-04-22')",1
"('pressure', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('trophy', ('India', u'Gujarat'), '2013-06-10')",1
"('food', ('India', u'Karnataka'), '2013-06-10')",1
"('station', ('India', u'Karnataka'), '2013-06-10')",1
"('spread', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('housing', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('camp', ('India', u'Maharashtra'), '2013-02-11')",1
"('undergoing', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('fighter', ('India', u'Gujarat'), '2013-06-10')",1
"('gen', ('India', u'Maharashtra'), '2013-06-10')",1
"('claim', ('India', u'Karnataka'), '2013-05-27')",1
"('either', ('India', u'Kerala'), '2013-05-13')",1
"('court', ('India', 'Kerala'), '2013-05-13')",1
"('climate', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('house', ('India', u'Maharashtra'), '2013-04-15')",1
"('eat', ('India', u'West Bengal'), '2013-06-03')",1
"('reported', ('India', u'Karnataka'), '2013-05-27')",1
"('getting', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('wedding', ('India', u'Orissa'), '2013-04-22')",1
"('hack', ('India', u'West Bengal'), '2013-05-06')",1
"('refer', ('India', u'Kerala'), '2013-06-03')",1
"('rise', ('India', u'Kerala'), '2013-05-27')",1
"('mumbai', ('India', u'Punjab'), '2013-04-08')",1
"('poor', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('title', ('India', u'West Bengal'), '2013-01-21')",1
"('improper', ('India', u'Kerala'), '2013-06-03')",1
"('civil', ('India', u'Kerala'), '2013-05-06')",1
"('khanna', ('India', u'Punjab'), '2013-04-08')",1
"('breakthrough', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('could', ('India', u'Haryana'), '2013-05-06')",1
"('raichur', ('India', u'Karnataka'), '2013-06-03')",1
"('frame', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('accurate', ('India', u'Karnataka'), '2013-06-10')",1
"('epidemiologist', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('navy', ('India', u'Kerala'), '2013-05-06')",1
"('test', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('membership', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('referal', ('India', u'Kerala'), '2013-06-03')",1
"('palike', ('India', u'Karnataka'), '2013-06-10')",1
"('premise', ('India', u'Haryana'), '2013-05-06')",1
"('healthy', ('India', u'Karnataka'), '2013-06-10')",1
"('locate', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('authority', ('India', u'Bihar'), '2013-05-20')",1
"('use', ('India', u'Kerala'), '2013-05-13')",1
"('coastal', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('ipl', ('India', u'Karnataka'), '2013-06-10')",1
"('september', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('back', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('access', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('source', ('India', u'West Bengal'), '2013-01-21')",1
"('arrest', ('India', u'Karnataka'), '2013-04-22')",1
"('fifa', ('India', u'Karnataka'), '2013-06-10')",1
"('aedes', ('India', u'Karnataka'), '2013-06-10')",1
"('explanation', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('attribute', ('India', u'Goa'), '2013-04-01')",1
"('china', ('India', u'Kerala'), '2013-05-06')",1
"('village', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('emailed', ('India', u'Kerala'), '2013-06-10')",1
"('increase', ('India', u'Kerala'), '2013-05-27')",1
"('severely', ('India', u'West Bengal'), '2013-01-21')",1
"('mirror', ('India', u'West Bengal'), '2013-05-06')",1
"('kar', ('India', u'Delhi'), '2013-05-20')",1
"('data', ('India', u'Kerala'), '2013-05-06')",1
"('printer', ('India', u'Karnataka'), '2013-04-22')",1
"('free', ('India', u'Maharashtra'), '2013-02-11')",1
"('identical', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('conduct', ('India', u'Kerala'), '2013-05-27')",1
"('thus', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('throw', ('India', u'Kerala'), '2013-06-10')",1
"('stomach', ('India', u'Bihar'), '2013-05-20')",1
"('decease', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('carry', ('India', u'Karnataka'), '2013-05-20')",2
"('origin', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('service', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('immediate', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('affected', ('India', u'Kerala'), '2013-05-27')",1
"('prevent', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('onset', ('India', u'Karnataka'), '2013-05-27')",1
"('various', ('India', u'Punjab'), '2013-01-21')",1
"('complete', ('India', u'Kerala'), '2013-06-10')",1
"('traveling', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('project', ('India', u'Goa'), '2013-04-01')",1
"('panel', ('India', u'Maharashtra'), '2013-02-11')",1
"('base', ('India', u'Maharashtra'), '2013-05-20')",1
"('father', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('choke', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('hospital', ('India', u'Rajasthan'), '2013-04-22')",1
"('due', ('India', u'Karnataka'), '2013-05-20')",1
"('volume', ('India', u'Kerala'), '2013-06-03')",1
"('chikungunya', ('India', u'Maharashtra'), '2013-02-11')",1
"('pick', ('India', u'Haryana'), '2013-05-06')",1
"('thousand', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('game', ('India', u'Karnataka'), '2013-04-22')",1
"('aditya', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('vomiting', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('due', ('India', u'Goa'), '2013-04-01')",1
"('home', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('khanande', ('India', u'Maharashtra'), '2013-06-10')",1
"('demand', ('India', u'Karnataka'), '2013-06-10')",1
"('father', ('India', u'Punjab'), '2013-01-21')",1
"('study', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('police', ('India', u'Kerala'), '2013-06-10')",1
"('gadget', ('India', u'Maharashtra'), '2013-02-11')",1
"('kit', ('India', u'Kerala'), '2013-05-13')",1
"('ashwani', ('India', u'Haryana'), '2013-05-06')",1
"('focus', ('India', u'West Bengal'), '2013-01-21')",1
"('complain', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('inform', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('talk', ('India', u'Karnataka'), '2013-04-22')",1
"('magazine', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('corporation', ('India', u'Kerala'), '2013-06-03')",1
"('family', ('India', u'Karnataka'), '2013-06-10')",2
"('speak', ('India', u'Karnataka'), '2013-05-27')",2
"('drive', ('India', u'Karnataka'), '2013-05-27')",1
"('report', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('noble', ('India', u'Maharashtra'), '2013-01-21')",1
"('make', ('India', u'Maharashtra'), '2013-02-11')",1
"('free', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('bennett', ('India', u'Maharashtra'), '2013-02-11')",1
"('join', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('beat', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('disease', ('India', u'Karnataka'), '2013-05-27')",3
"('murine', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('huge', ('India', u'Karnataka'), '2013-04-22')",1
"('passenger', ('India', u'Goa'), '2013-01-21')",1
"('single', ('India', u'Maharashtra'), '2013-02-11')",1
"('three', ('India', u'Karnataka'), '2013-06-10')",2
"('report', ('India', u'Haryana'), '2013-05-06')",1
"('desperate', ('India', u'Karnataka'), '2013-05-20')",1
"('partner', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('travel', ('India', u'Karnataka'), '2013-06-10')",1
"('clearly', ('India', u'Karnataka'), '2013-06-10')",1
"('bother', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('mechanism', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('approach', ('India', u'Kerala'), '2013-05-13')",2
"('express', ('India', 'Kerala'), '2013-05-13')",1
"('say', ('India', u'Gujarat'), '2013-06-10')",1
"('public', ('India', u'Kerala'), '2013-05-13')",1
"('jaipur', ('India', u'Punjab'), '2013-01-21')",1
"('lead', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('thiruvaniyur', ('India', u'Kerala'), '2013-06-03')",1
"('three', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('another', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('sumithra', ('India', u'Karnataka'), '2013-06-10')",1
"('commander', ('India', u'Karnataka'), '2013-04-22')",1
"('attribute', ('India', u'Maharashtra'), '2013-05-20')",1
"('official', ('India', u'Kerala'), '2013-05-27')",2
"('brunt', ('India', u'Delhi'), '2013-05-20')",1
"('asset', ('India', u'Karnataka'), '2013-04-22')",1
"('counsel', ('India', u'Kerala'), '2013-06-10')",1
"('advise', ('India', u'Karnataka'), '2013-05-27')",1
"('due', ('India', u'Maharashtra'), '2013-04-15')",1
"('may', ('India', u'Maharashtra'), '2013-06-10')",1
"('state', ('India', u'West Bengal'), '2013-01-21')",1
"('visit', ('India', u'Karnataka'), '2013-05-27')",1
"('carpet', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('prevent', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('approximate', ('India', u'Kerala'), '2013-05-13')",1
"('make', ('India', u'Karnataka'), '2013-05-20')",1
"('food', ('India', u'Chandigarh'), '2013-06-03')",1
"('medicine', ('India', u'Rajasthan'), '2013-04-22')",1
"('village', ('India', u'Kerala'), '2013-06-10')",1
"('stress', ('India', u'Maharashtra'), '2013-02-11')",1
"('contd', ('India', u'Haryana'), '2013-05-06')",1
"('hour', ('India', u'Goa'), '2013-01-21')",1
"('youngster', ('India', u'Kerala'), '2013-06-10')",1
"('drive', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('tell', ('India', u'West Bengal'), '2013-01-21')",1
"('state', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('gold', ('India', 'Kerala'), '2013-05-13')",1
"('stagnant', ('India', u'Maharashtra'), '2013-02-11')",1
"('check', ('India', u'Maharashtra'), '2013-06-10')",1
"('ima', ('India', u'Kerala'), '2013-06-03')",1
"('molestation', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('premium', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('area', ('India', 'Kerala'), '2013-05-13')",1
"('register', ('India', 'Kerala'), '2013-05-13')",1
"('meet', ('India', u'Kerala'), '2013-05-13')",1
"('drive', ('India', u'Maharashtra'), '2013-04-15')",1
"('hard', ('India', u'Kerala'), '2013-05-27')",1
"('would', ('India', u'Kerala'), '2013-05-06')",1
"('still', ('India', u'Orissa'), '2013-04-22')",1
"('affair', ('India', u'West Bengal'), '2013-05-06')",1
"('kumar', ('India', u'Karnataka'), '2013-05-27')",1
"('idukki', ('India', u'Kerala'), '2013-06-03')",2
"('chidambaram', ('India', u'Kerala'), '2013-06-10')",1
"('carry', ('India', u'Karnataka'), '2013-06-03')",1
"('well', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('lash', ('India', u'Karnataka'), '2013-06-10')",1
"('happen', ('India', u'Maharashtra'), '2013-02-11')",1
"('need', ('India', u'Kerala'), '2013-05-27')",1
"('provide', ('India', u'Goa'), '2013-04-01')",1
"('investigation', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('dean', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('touch', ('India', u'Haryana'), '2013-05-06')",1
"('virtualize', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('mortality', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('publish', ('India', 'Kerala'), '2013-05-13')",1
"('office', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('squad', ('India', u'Kerala'), '2013-06-03')",1
"('get', ('India', u'Delhi'), '2013-05-20')",1
"('affect', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('fever', ('India', u'Chandigarh'), '2013-06-03')",1
"('spot', ('India', u'Maharashtra'), '2013-04-15')",1
"('private', ('India', u'Kerala'), '2013-06-10')",1
"('january', ('India', u'West Bengal'), '2013-01-21')",1
"('hall', ('India', u'Karnataka'), '2013-05-27')",1
"('news', ('India', u'Karnataka'), '2013-06-03')",1
"('since', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('outpatient', ('India', u'Kerala'), '2013-05-27')",1
"('poisoning', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('choose', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('russia', ('India', u'Kerala'), '2013-05-13')",1
"('group', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('alone', ('India', u'Kerala'), '2013-05-27')",1
"('part', ('India', u'Maharashtra'), '2013-06-10')",1
"('health', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('item', ('India', u'Karnataka'), '2013-04-22')",1
"('malaria', ('India', u'Goa'), '2013-04-01')",1
"('hack', ('India', u'Karnataka'), '2013-04-22')",1
"('though', ('India', u'Kerala'), '2013-06-10')",1
"('filaria', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('bed', ('India', u'Karnataka'), '2013-06-10')",1
